enabled,description,workflow_id,tg_id_usera,timezone,start_time,days_of_week,start_date,end_date,last_started_at,status,time_to_complete_the_procedure,completed
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 02:46),Router_Telegram_Router,8041897638,Europe/Kyiv,02:46,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 02:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,02:47,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 02:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,02:48,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 02:49),Test proga,8041897638,Europe/Kyiv,02:49,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 02:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,02:50,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 02:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,02:51,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 02:52),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,02:52,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 02:53),Test proga,544911412|8041897638,Europe/Kyiv,02:53,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 02:54),Router_Telegram_Router,544911412,Europe/Kyiv,02:54,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 02:55),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,02:55,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 02:56),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,02:56,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 02:57),Test proga,544911412,Europe/Kyiv,02:57,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 02:58),Router_Telegram_Router,8041897638,Europe/Kyiv,02:58,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 02:59),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,02:59,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 03:00),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,03:00,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 03:01),Test proga,8041897638,Europe/Kyiv,03:01,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 03:02),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,03:02,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 03:03),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,03:03,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 03:04),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,03:04,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 03:05),Test proga,544911412|8041897638,Europe/Kyiv,03:05,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 03:06),Router_Telegram_Router,544911412,Europe/Kyiv,03:06,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 03:07),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,03:07,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 03:08),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,03:08,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 03:09),Test proga,544911412,Europe/Kyiv,03:09,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 03:10),Router_Telegram_Router,8041897638,Europe/Kyiv,03:10,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 03:11),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,03:11,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 03:12),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,03:12,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 03:13),Test proga,8041897638,Europe/Kyiv,03:13,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 03:14),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,03:14,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 03:15),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,03:15,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 03:16),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,03:16,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 03:17),Test proga,544911412|8041897638,Europe/Kyiv,03:17,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 03:18),Router_Telegram_Router,544911412,Europe/Kyiv,03:18,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 03:19),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,03:19,1|2|3|4|5|6|7,,,,,,
true,Проверить ограничения по габаритам и весу для отправлений (слот 03:20),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,03:20,1|2|3|4|5|6|7,,,,,,
true,Сформировать задачу на печать этикеток и маркировку (слот 03:21),Test proga,544911412,Europe/Kyiv,03:21,1|2|3|4|5|6|7,,,,,,
true,Проверить очереди на воротах и перераспределить слоты (слот 03:22),Router_Telegram_Router,8041897638,Europe/Kyiv,03:22,1|2|3|4|5|6|7,,,,,,
true,Сверить остатки паллет и запросить пополнение расходников (слот 03:23),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,03:23,1|2|3|4|5|6|7,,,,,,
true,Отправить уведомление клиенту о переносе времени доставки (слот 03:24),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,03:24,1|2|3|4|5|6|7,,,,,,
true,Проверить возвраты и оформить заявку на обратную логистику (слот 03:25),Test proga,8041897638,Europe/Kyiv,03:25,1|2|3|4|5|6|7,,,,,,
true,Сверить счета перевозчика и подтверждения выполнения рейса (слот 03:26),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,03:26,1|2|3|4|5|6|7,,,,,,
true,Проверить ошибки в трекинге и открыть тикет в поддержку (слот 03:27),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,03:27,1|2|3|4|5|6|7,,,,,,
true,Подготовить сводку по отгрузкам за час для руководителя (слот 03:28),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,03:28,1|2|3|4|5|6|7,,,,,,
true,Проверить SLA по срочным заказам и эскалировать риски (слот 03:29),Test proga,544911412|8041897638,Europe/Kyiv,03:29,1|2|3|4|5|6|7,,,,,,
true,Уточнить готовность склада к отбору и комплектации (слот 03:30),Router_Telegram_Router,544911412,Europe/Kyiv,03:30,1|2|3|4|5|6|7,,,,,,
true,Перепроверить план загрузки машины и порядок точек (слот 03:31),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,03:31,1|2|3|4|5|6|7,,,,,,
true,Согласовать замену транспорта при поломке/задержке (слот 03:32),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,03:32,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие доверенностей и реквизитов получателя (слот 03:33),Test proga,544911412,Europe/Kyiv,03:33,1|2|3|4|5|6|7,,,,,,
true,Проверить температуру/условия хранения для спецгруза (слот 03:34),Router_Telegram_Router,8041897638,Europe/Kyiv,03:34,1|2|3|4|5|6|7,,,,,,
true,Сверить время прибытия и обновить прогноз по доставке (слот 03:35),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,03:35,1|2|3|4|5|6|7,,,,,,
true,Проверить документы по международной отправке (инвойс/упаковочный) (слот 03:36),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,03:36,1|2|3|4|5|6|7,,,,,,
true,Подготовить задачу на инвентаризацию проблемной номенклатуры (слот 03:37),Test proga,8041897638,Europe/Kyiv,03:37,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность штрихкодов и сканов по партиям (слот 03:38),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,03:38,1|2|3|4|5|6|7,,,,,,
true,Сформировать список задач для смены логистов (слот 03:39),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,03:39,1|2|3|4|5|6|7,,,,,,
true,Проверить очередь заявок на экспресс-доставку (слот 03:40),O53EqnIO7LJ1Axrv,8041897638,Europe/Kyiv,03:40,1|2|3|4|5|6|7,,,,,,
true,Сверить возвратные документы и закрыть спорные позиции (слот 03:41),Test proga,544911412|8041897638,Europe/Kyiv,03:41,1|2|3|4|5|6|7,,,,,,
true,Проверить сообщения от клиентов и ответить по статусам доставок (слот 03:42),Router_Telegram_Router,544911412,Europe/Kyiv,03:42,1|2|3|4|5|6|7,,,,,,
true,Сформировать реестр отгрузок и отправить бухгалтерии (слот 03:43),uN2g1pUp256tdDRV,8041897638,Europe/Kyiv,03:43,1|2|3|4|5|6|7,,,,,,
true,Проверить входящие заявки на доставку и расставить приоритеты (слот 03:44),O53EqnIO7LJ1Axrv,544911412|8041897638,Europe/Kyiv,03:44,1|2|3|4|5|6|7,,,,,,
true,Сверить статусы отгрузок в TMS и обновить таблицу (слот 03:45),Test proga,544911412,Europe/Kyiv,03:45,1|2|3|4|5|6|7,,,,,,
true,Созвон с водителем: уточнить ETA и точку разгрузки (слот 03:46),Router_Telegram_Router,8041897638,Europe/Kyiv,03:46,1|2|3|4|5|6|7,,,,,,
true,Проверить наличие на складе по заказам на ближайший рейс (слот 03:47),uN2g1pUp256tdDRV,544911412|8041897638,Europe/Kyiv,03:47,1|2|3|4|5|6|7,,,,,,
true,Подготовить маршрутный лист для курьера по городу (слот 03:48),O53EqnIO7LJ1Axrv,544911412,Europe/Kyiv,03:48,1|2|3|4|5|6|7,,,,,,
true,Проверить корректность адресов и контактных телефонов получателей (слот 03:49),Test proga,8041897638,Europe/Kyiv,03:49,1|2|3|4|5|6|7,,,,,,
true,Согласовать окно доставки с клиентом и зафиксировать в системе (слот 03:50),Router_Telegram_Router,544911412|8041897638,Europe/Kyiv,03:50,1|2|3|4|5|6|7,,,,,,
true,Собрать пакет документов: ТТН/накладные/акты (слот 03:51),uN2g1pUp256tdDRV,544911412,Europe/Kyiv,03:51,1|2|3|4|5|6|7,,,,,,
